calendarDate,Day_Name,Sum of DayOfMonth,Sum of DayOfWeek,Sum of DayOfYear,IsWeekDay,Sum of Month,Month_Name,Sum of QuarterOfYear,SK_date,Sum of Year
2016-12-13 00:00:00,Tuesday,13,2,348,Y,12,December,4,13122016,2016
2016-12-14 00:00:00,Wednesday,14,3,349,Y,12,December,4,14122016,2016
2016-12-15 00:00:00,Thursday,15,4,350,Y,12,December,4,15122016,2016
2016-12-16 00:00:00,Friday,16,5,351,Y,12,December,4,16122016,2016
2016-12-17 00:00:00,Saturday,17,6,352,N,12,December,4,17122016,2016
2016-12-18 00:00:00,Sunday,18,7,353,N,12,December,4,18122016,2016
2016-12-19 00:00:00,Monday,19,1,354,Y,12,December,4,19122016,2016
2016-12-20 00:00:00,Tuesday,20,2,355,Y,12,December,4,20122016,2016
2016-12-21 00:00:00,Wednesday,21,3,356,Y,12,December,4,21122016,2016
2016-12-22 00:00:00,Thursday,22,4,357,Y,12,December,4,22122016,2016
2016-12-23 00:00:00,Friday,23,5,358,Y,12,December,4,23122016,2016
2016-12-24 00:00:00,Saturday,24,6,359,N,12,December,4,24122016,2016
2016-12-25 00:00:00,Sunday,25,7,360,N,12,December,4,25122016,2016
2016-12-26 00:00:00,Monday,26,1,361,Y,12,December,4,26122016,2016
2016-12-27 00:00:00,Tuesday,27,2,362,Y,12,December,4,27122016,2016
2016-12-28 00:00:00,Wednesday,28,3,363,Y,12,December,4,28122016,2016
2016-12-29 00:00:00,Thursday,29,4,364,Y,12,December,4,29122016,2016
2016-12-30 00:00:00,Friday,30,5,365,Y,12,December,4,30122016,2016
2016-12-31 00:00:00,Saturday,31,6,366,N,12,December,4,31122016,2016
2017-01-01 00:00:00,Sunday,1,7,1,N,1,January,1,01012017,2017
2017-01-02 00:00:00,Monday,2,1,2,Y,1,January,1,02012017,2017
2017-01-03 00:00:00,Tuesday,3,2,3,Y,1,January,1,03012017,2017
2017-01-04 00:00:00,Wednesday,4,3,4,Y,1,January,1,04012017,2017
2017-01-05 00:00:00,Thursday,5,4,5,Y,1,January,1,05012017,2017
2017-01-06 00:00:00,Friday,6,5,6,Y,1,January,1,06012017,2017
2017-01-07 00:00:00,Saturday,7,6,7,N,1,January,1,07012017,2017
2017-01-08 00:00:00,Sunday,8,7,8,N,1,January,1,08012017,2017
2017-01-09 00:00:00,Monday,9,1,9,Y,1,January,1,09012017,2017
2017-01-10 00:00:00,Tuesday,10,2,10,Y,1,January,1,10012017,2017
2017-01-11 00:00:00,Wednesday,11,3,11,Y,1,January,1,11012017,2017
2017-01-12 00:00:00,Thursday,12,4,12,Y,1,January,1,12012017,2017
2017-01-13 00:00:00,Friday,13,5,13,Y,1,January,1,13012017,2017
2017-01-14 00:00:00,Saturday,14,6,14,N,1,January,1,14012017,2017
2017-01-15 00:00:00,Sunday,15,7,15,N,1,January,1,15012017,2017
2017-01-16 00:00:00,Monday,16,1,16,Y,1,January,1,16012017,2017
2017-01-17 00:00:00,Tuesday,17,2,17,Y,1,January,1,17012017,2017
2017-01-18 00:00:00,Wednesday,18,3,18,Y,1,January,1,18012017,2017
2017-01-19 00:00:00,Thursday,19,4,19,Y,1,January,1,19012017,2017
2017-01-20 00:00:00,Friday,20,5,20,Y,1,January,1,20012017,2017
2017-01-21 00:00:00,Saturday,21,6,21,N,1,January,1,21012017,2017
2017-01-22 00:00:00,Sunday,22,7,22,N,1,January,1,22012017,2017
2017-01-23 00:00:00,Monday,23,1,23,Y,1,January,1,23012017,2017
2017-01-24 00:00:00,Tuesday,24,2,24,Y,1,January,1,24012017,2017
2017-01-25 00:00:00,Wednesday,25,3,25,Y,1,January,1,25012017,2017
2017-01-26 00:00:00,Thursday,26,4,26,Y,1,January,1,26012017,2017
2017-01-27 00:00:00,Friday,27,5,27,Y,1,January,1,27012017,2017
2017-01-28 00:00:00,Saturday,28,6,28,N,1,January,1,28012017,2017
2017-01-29 00:00:00,Sunday,29,7,29,N,1,January,1,29012017,2017
2017-01-30 00:00:00,Monday,30,1,30,Y,1,January,1,30012017,2017
2017-01-31 00:00:00,Tuesday,31,2,31,Y,1,January,1,31012017,2017
2017-02-01 00:00:00,Wednesday,1,3,32,Y,2,February,1,01022017,2017
2017-02-02 00:00:00,Thursday,2,4,33,Y,2,February,1,02022017,2017
2017-02-03 00:00:00,Friday,3,5,34,Y,2,February,1,03022017,2017
2017-02-04 00:00:00,Saturday,4,6,35,N,2,February,1,04022017,2017
2017-02-05 00:00:00,Sunday,5,7,36,N,2,February,1,05022017,2017
2017-02-06 00:00:00,Monday,6,1,37,Y,2,February,1,06022017,2017
2017-02-07 00:00:00,Tuesday,7,2,38,Y,2,February,1,07022017,2017
2017-02-08 00:00:00,Wednesday,8,3,39,Y,2,February,1,08022017,2017
2017-02-09 00:00:00,Thursday,9,4,40,Y,2,February,1,09022017,2017
2017-02-10 00:00:00,Friday,10,5,41,Y,2,February,1,10022017,2017
2017-02-11 00:00:00,Saturday,11,6,42,N,2,February,1,11022017,2017
2017-02-12 00:00:00,Sunday,12,7,43,N,2,February,1,12022017,2017
2017-02-13 00:00:00,Monday,13,1,44,Y,2,February,1,13022017,2017
2017-02-14 00:00:00,Tuesday,14,2,45,Y,2,February,1,14022017,2017
2017-02-15 00:00:00,Wednesday,15,3,46,Y,2,February,1,15022017,2017
2017-02-16 00:00:00,Thursday,16,4,47,Y,2,February,1,16022017,2017
2017-02-17 00:00:00,Friday,17,5,48,Y,2,February,1,17022017,2017
2017-02-18 00:00:00,Saturday,18,6,49,N,2,February,1,18022017,2017
2017-02-19 00:00:00,Sunday,19,7,50,N,2,February,1,19022017,2017
2017-02-20 00:00:00,Monday,20,1,51,Y,2,February,1,20022017,2017
2017-02-21 00:00:00,Tuesday,21,2,52,Y,2,February,1,21022017,2017
2017-02-22 00:00:00,Wednesday,22,3,53,Y,2,February,1,22022017,2017
2017-02-23 00:00:00,Thursday,23,4,54,Y,2,February,1,23022017,2017
2017-02-24 00:00:00,Friday,24,5,55,Y,2,February,1,24022017,2017
2017-02-25 00:00:00,Saturday,25,6,56,N,2,February,1,25022017,2017
2017-02-26 00:00:00,Sunday,26,7,57,N,2,February,1,26022017,2017
2017-02-27 00:00:00,Monday,27,1,58,Y,2,February,1,27022017,2017
2017-02-28 00:00:00,Tuesday,28,2,59,Y,2,February,1,28022017,2017
2017-03-01 00:00:00,Wednesday,1,3,60,Y,3,March,1,01032017,2017
2017-03-02 00:00:00,Thursday,2,4,61,Y,3,March,1,02032017,2017
2017-03-03 00:00:00,Friday,3,5,62,Y,3,March,1,03032017,2017
2017-03-04 00:00:00,Saturday,4,6,63,N,3,March,1,04032017,2017
2017-03-05 00:00:00,Sunday,5,7,64,N,3,March,1,05032017,2017
2017-03-06 00:00:00,Monday,6,1,65,Y,3,March,1,06032017,2017
2017-03-07 00:00:00,Tuesday,7,2,66,Y,3,March,1,07032017,2017
2017-03-08 00:00:00,Wednesday,8,3,67,Y,3,March,1,08032017,2017
2017-03-09 00:00:00,Thursday,9,4,68,Y,3,March,1,09032017,2017
2017-03-10 00:00:00,Friday,10,5,69,Y,3,March,1,10032017,2017
2017-03-11 00:00:00,Saturday,11,6,70,N,3,March,1,11032017,2017
2017-03-12 00:00:00,Sunday,12,7,71,N,3,March,1,12032017,2017
2017-03-13 00:00:00,Monday,13,1,72,Y,3,March,1,13032017,2017
2017-03-14 00:00:00,Tuesday,14,2,73,Y,3,March,1,14032017,2017
2017-03-15 00:00:00,Wednesday,15,3,74,Y,3,March,1,15032017,2017
2017-03-16 00:00:00,Thursday,16,4,75,Y,3,March,1,16032017,2017
2017-03-17 00:00:00,Friday,17,5,76,Y,3,March,1,17032017,2017
2017-03-18 00:00:00,Saturday,18,6,77,N,3,March,1,18032017,2017
2017-03-19 00:00:00,Sunday,19,7,78,N,3,March,1,19032017,2017
2017-03-20 00:00:00,Monday,20,1,79,Y,3,March,1,20032017,2017
2017-03-21 00:00:00,Tuesday,21,2,80,Y,3,March,1,21032017,2017
2017-03-22 00:00:00,Wednesday,22,3,81,Y,3,March,1,22032017,2017
2017-03-23 00:00:00,Thursday,23,4,82,Y,3,March,1,23032017,2017
2017-03-24 00:00:00,Friday,24,5,83,Y,3,March,1,24032017,2017
2017-03-25 00:00:00,Saturday,25,6,84,N,3,March,1,25032017,2017
2017-03-26 00:00:00,Sunday,26,7,85,N,3,March,1,26032017,2017
2017-03-27 00:00:00,Monday,27,1,86,Y,3,March,1,27032017,2017
2017-03-28 00:00:00,Tuesday,28,2,87,Y,3,March,1,28032017,2017
2017-03-29 00:00:00,Wednesday,29,3,88,Y,3,March,1,29032017,2017
2017-03-30 00:00:00,Thursday,30,4,89,Y,3,March,1,30032017,2017
2017-03-31 00:00:00,Friday,31,5,90,Y,3,March,1,31032017,2017
2017-04-01 00:00:00,Saturday,1,6,91,N,4,April,2,01042017,2017
2017-04-02 00:00:00,Sunday,2,7,92,N,4,April,2,02042017,2017
2017-04-03 00:00:00,Monday,3,1,93,Y,4,April,2,03042017,2017
2017-04-04 00:00:00,Tuesday,4,2,94,Y,4,April,2,04042017,2017
2017-04-05 00:00:00,Wednesday,5,3,95,Y,4,April,2,05042017,2017
2017-04-06 00:00:00,Thursday,6,4,96,Y,4,April,2,06042017,2017
2017-04-07 00:00:00,Friday,7,5,97,Y,4,April,2,07042017,2017
2017-04-08 00:00:00,Saturday,8,6,98,N,4,April,2,08042017,2017
2017-04-09 00:00:00,Sunday,9,7,99,N,4,April,2,09042017,2017
2017-04-10 00:00:00,Monday,10,1,100,Y,4,April,2,10042017,2017
2017-04-11 00:00:00,Tuesday,11,2,101,Y,4,April,2,11042017,2017
2017-04-12 00:00:00,Wednesday,12,3,102,Y,4,April,2,12042017,2017
2017-04-13 00:00:00,Thursday,13,4,103,Y,4,April,2,13042017,2017
2017-04-14 00:00:00,Friday,14,5,104,Y,4,April,2,14042017,2017
2017-04-15 00:00:00,Saturday,15,6,105,N,4,April,2,15042017,2017
2017-04-16 00:00:00,Sunday,16,7,106,N,4,April,2,16042017,2017
2017-04-17 00:00:00,Monday,17,1,107,Y,4,April,2,17042017,2017
2017-04-18 00:00:00,Tuesday,18,2,108,Y,4,April,2,18042017,2017
2017-04-19 00:00:00,Wednesday,19,3,109,Y,4,April,2,19042017,2017
2017-04-20 00:00:00,Thursday,20,4,110,Y,4,April,2,20042017,2017
2017-04-21 00:00:00,Friday,21,5,111,Y,4,April,2,21042017,2017
2017-04-22 00:00:00,Saturday,22,6,112,N,4,April,2,22042017,2017
2017-04-23 00:00:00,Sunday,23,7,113,N,4,April,2,23042017,2017
2017-04-24 00:00:00,Monday,24,1,114,Y,4,April,2,24042017,2017
2017-04-25 00:00:00,Tuesday,25,2,115,Y,4,April,2,25042017,2017
2017-04-26 00:00:00,Wednesday,26,3,116,Y,4,April,2,26042017,2017
2017-04-27 00:00:00,Thursday,27,4,117,Y,4,April,2,27042017,2017
2017-04-28 00:00:00,Friday,28,5,118,Y,4,April,2,28042017,2017
2017-04-29 00:00:00,Saturday,29,6,119,N,4,April,2,29042017,2017
2017-04-30 00:00:00,Sunday,30,7,120,N,4,April,2,30042017,2017
2017-05-01 00:00:00,Monday,1,1,121,Y,5,May,2,01052017,2017
2017-05-02 00:00:00,Tuesday,2,2,122,Y,5,May,2,02052017,2017
2017-05-03 00:00:00,Wednesday,3,3,123,Y,5,May,2,03052017,2017
2017-05-04 00:00:00,Thursday,4,4,124,Y,5,May,2,04052017,2017
2017-05-05 00:00:00,Friday,5,5,125,Y,5,May,2,05052017,2017
2017-05-06 00:00:00,Saturday,6,6,126,N,5,May,2,06052017,2017
2017-05-07 00:00:00,Sunday,7,7,127,N,5,May,2,07052017,2017
2017-05-08 00:00:00,Monday,8,1,128,Y,5,May,2,08052017,2017
2017-05-09 00:00:00,Tuesday,9,2,129,Y,5,May,2,09052017,2017
2017-05-10 00:00:00,Wednesday,10,3,130,Y,5,May,2,10052017,2017
2017-05-11 00:00:00,Thursday,11,4,131,Y,5,May,2,11052017,2017
2017-05-12 00:00:00,Friday,12,5,132,Y,5,May,2,12052017,2017
2017-05-13 00:00:00,Saturday,13,6,133,N,5,May,2,13052017,2017
2017-05-14 00:00:00,Sunday,14,7,134,N,5,May,2,14052017,2017
2017-05-15 00:00:00,Monday,15,1,135,Y,5,May,2,15052017,2017
2017-05-16 00:00:00,Tuesday,16,2,136,Y,5,May,2,16052017,2017
2017-05-17 00:00:00,Wednesday,17,3,137,Y,5,May,2,17052017,2017
2017-05-18 00:00:00,Thursday,18,4,138,Y,5,May,2,18052017,2017
2017-05-19 00:00:00,Friday,19,5,139,Y,5,May,2,19052017,2017
2017-05-20 00:00:00,Saturday,20,6,140,N,5,May,2,20052017,2017
2017-05-21 00:00:00,Sunday,21,7,141,N,5,May,2,21052017,2017
2017-05-22 00:00:00,Monday,22,1,142,Y,5,May,2,22052017,2017
2017-05-23 00:00:00,Tuesday,23,2,143,Y,5,May,2,23052017,2017
2017-05-24 00:00:00,Wednesday,24,3,144,Y,5,May,2,24052017,2017
2017-05-25 00:00:00,Thursday,25,4,145,Y,5,May,2,25052017,2017
2017-05-26 00:00:00,Friday,26,5,146,Y,5,May,2,26052017,2017
2017-05-27 00:00:00,Saturday,27,6,147,N,5,May,2,27052017,2017
2017-05-28 00:00:00,Sunday,28,7,148,N,5,May,2,28052017,2017
2017-05-29 00:00:00,Monday,29,1,149,Y,5,May,2,29052017,2017
2017-05-30 00:00:00,Tuesday,30,2,150,Y,5,May,2,30052017,2017
2017-05-31 00:00:00,Wednesday,31,3,151,Y,5,May,2,31052017,2017
2017-06-01 00:00:00,Thursday,1,4,152,Y,6,June,2,01062017,2017
2017-06-02 00:00:00,Friday,2,5,153,Y,6,June,2,02062017,2017
2017-06-03 00:00:00,Saturday,3,6,154,N,6,June,2,03062017,2017
2017-06-04 00:00:00,Sunday,4,7,155,N,6,June,2,04062017,2017
2017-06-05 00:00:00,Monday,5,1,156,Y,6,June,2,05062017,2017
2017-06-06 00:00:00,Tuesday,6,2,157,Y,6,June,2,06062017,2017
2017-06-07 00:00:00,Wednesday,7,3,158,Y,6,June,2,07062017,2017
2017-06-08 00:00:00,Thursday,8,4,159,Y,6,June,2,08062017,2017
2017-06-09 00:00:00,Friday,9,5,160,Y,6,June,2,09062017,2017
2017-06-10 00:00:00,Saturday,10,6,161,N,6,June,2,10062017,2017
2017-06-11 00:00:00,Sunday,11,7,162,N,6,June,2,11062017,2017
2017-06-12 00:00:00,Monday,12,1,163,Y,6,June,2,12062017,2017
2017-06-13 00:00:00,Tuesday,13,2,164,Y,6,June,2,13062017,2017
2017-06-14 00:00:00,Wednesday,14,3,165,Y,6,June,2,14062017,2017
2017-06-15 00:00:00,Thursday,15,4,166,Y,6,June,2,15062017,2017
2017-06-16 00:00:00,Friday,16,5,167,Y,6,June,2,16062017,2017
2017-06-17 00:00:00,Saturday,17,6,168,N,6,June,2,17062017,2017
2017-06-18 00:00:00,Sunday,18,7,169,N,6,June,2,18062017,2017
2017-06-19 00:00:00,Monday,19,1,170,Y,6,June,2,19062017,2017
2017-06-20 00:00:00,Tuesday,20,2,171,Y,6,June,2,20062017,2017
2017-06-21 00:00:00,Wednesday,21,3,172,Y,6,June,2,21062017,2017
2017-06-22 00:00:00,Thursday,22,4,173,Y,6,June,2,22062017,2017
2017-06-23 00:00:00,Friday,23,5,174,Y,6,June,2,23062017,2017
2017-06-24 00:00:00,Saturday,24,6,175,N,6,June,2,24062017,2017
2017-06-25 00:00:00,Sunday,25,7,176,N,6,June,2,25062017,2017
2017-06-26 00:00:00,Monday,26,1,177,Y,6,June,2,26062017,2017
2017-06-27 00:00:00,Tuesday,27,2,178,Y,6,June,2,27062017,2017
2017-06-28 00:00:00,Wednesday,28,3,179,Y,6,June,2,28062017,2017
2017-06-29 00:00:00,Thursday,29,4,180,Y,6,June,2,29062017,2017
2017-06-30 00:00:00,Friday,30,5,181,Y,6,June,2,30062017,2017
2017-07-01 00:00:00,Saturday,1,6,182,N,7,July,3,01072017,2017
2017-07-02 00:00:00,Sunday,2,7,183,N,7,July,3,02072017,2017
2017-07-03 00:00:00,Monday,3,1,184,Y,7,July,3,03072017,2017
2017-07-04 00:00:00,Tuesday,4,2,185,Y,7,July,3,04072017,2017
2017-07-05 00:00:00,Wednesday,5,3,186,Y,7,July,3,05072017,2017
2017-07-06 00:00:00,Thursday,6,4,187,Y,7,July,3,06072017,2017
2017-07-07 00:00:00,Friday,7,5,188,Y,7,July,3,07072017,2017
2017-07-08 00:00:00,Saturday,8,6,189,N,7,July,3,08072017,2017
2017-07-09 00:00:00,Sunday,9,7,190,N,7,July,3,09072017,2017
2017-07-10 00:00:00,Monday,10,1,191,Y,7,July,3,10072017,2017
2017-07-11 00:00:00,Tuesday,11,2,192,Y,7,July,3,11072017,2017
2017-07-12 00:00:00,Wednesday,12,3,193,Y,7,July,3,12072017,2017
2017-07-13 00:00:00,Thursday,13,4,194,Y,7,July,3,13072017,2017
2017-07-14 00:00:00,Friday,14,5,195,Y,7,July,3,14072017,2017
2017-07-15 00:00:00,Saturday,15,6,196,N,7,July,3,15072017,2017
2017-07-16 00:00:00,Sunday,16,7,197,N,7,July,3,16072017,2017
2017-07-17 00:00:00,Monday,17,1,198,Y,7,July,3,17072017,2017
2017-07-18 00:00:00,Tuesday,18,2,199,Y,7,July,3,18072017,2017
2017-07-19 00:00:00,Wednesday,19,3,200,Y,7,July,3,19072017,2017
2017-07-20 00:00:00,Thursday,20,4,201,Y,7,July,3,20072017,2017
2017-07-21 00:00:00,Friday,21,5,202,Y,7,July,3,21072017,2017
2017-07-22 00:00:00,Saturday,22,6,203,N,7,July,3,22072017,2017
2017-07-23 00:00:00,Sunday,23,7,204,N,7,July,3,23072017,2017
2017-07-24 00:00:00,Monday,24,1,205,Y,7,July,3,24072017,2017
2017-07-25 00:00:00,Tuesday,25,2,206,Y,7,July,3,25072017,2017
2017-07-26 00:00:00,Wednesday,26,3,207,Y,7,July,3,26072017,2017
2017-07-27 00:00:00,Thursday,27,4,208,Y,7,July,3,27072017,2017
2017-07-28 00:00:00,Friday,28,5,209,Y,7,July,3,28072017,2017
2017-07-29 00:00:00,Saturday,29,6,210,N,7,July,3,29072017,2017
2017-07-30 00:00:00,Sunday,30,7,211,N,7,July,3,30072017,2017
2017-07-31 00:00:00,Monday,31,1,212,Y,7,July,3,31072017,2017
2017-08-01 00:00:00,Tuesday,1,2,213,Y,8,August,3,01082017,2017
2017-08-02 00:00:00,Wednesday,2,3,214,Y,8,August,3,02082017,2017
2017-08-03 00:00:00,Thursday,3,4,215,Y,8,August,3,03082017,2017
2017-08-04 00:00:00,Friday,4,5,216,Y,8,August,3,04082017,2017
2017-08-05 00:00:00,Saturday,5,6,217,N,8,August,3,05082017,2017
2017-08-06 00:00:00,Sunday,6,7,218,N,8,August,3,06082017,2017
2017-08-07 00:00:00,Monday,7,1,219,Y,8,August,3,07082017,2017
2017-08-08 00:00:00,Tuesday,8,2,220,Y,8,August,3,08082017,2017
2017-08-09 00:00:00,Wednesday,9,3,221,Y,8,August,3,09082017,2017
2017-08-10 00:00:00,Thursday,10,4,222,Y,8,August,3,10082017,2017
2017-08-11 00:00:00,Friday,11,5,223,Y,8,August,3,11082017,2017
2017-08-12 00:00:00,Saturday,12,6,224,N,8,August,3,12082017,2017
2017-08-13 00:00:00,Sunday,13,7,225,N,8,August,3,13082017,2017
2017-08-14 00:00:00,Monday,14,1,226,Y,8,August,3,14082017,2017
2017-08-15 00:00:00,Tuesday,15,2,227,Y,8,August,3,15082017,2017
2017-08-16 00:00:00,Wednesday,16,3,228,Y,8,August,3,16082017,2017
2017-08-17 00:00:00,Thursday,17,4,229,Y,8,August,3,17082017,2017
2017-08-18 00:00:00,Friday,18,5,230,Y,8,August,3,18082017,2017
2017-08-19 00:00:00,Saturday,19,6,231,N,8,August,3,19082017,2017
2017-08-20 00:00:00,Sunday,20,7,232,N,8,August,3,20082017,2017
2017-08-21 00:00:00,Monday,21,1,233,Y,8,August,3,21082017,2017
2017-08-22 00:00:00,Tuesday,22,2,234,Y,8,August,3,22082017,2017
2017-08-23 00:00:00,Wednesday,23,3,235,Y,8,August,3,23082017,2017
2017-08-24 00:00:00,Thursday,24,4,236,Y,8,August,3,24082017,2017
2017-08-25 00:00:00,Friday,25,5,237,Y,8,August,3,25082017,2017
2017-08-26 00:00:00,Saturday,26,6,238,N,8,August,3,26082017,2017
2017-08-27 00:00:00,Sunday,27,7,239,N,8,August,3,27082017,2017
2017-08-28 00:00:00,Monday,28,1,240,Y,8,August,3,28082017,2017
2017-08-29 00:00:00,Tuesday,29,2,241,Y,8,August,3,29082017,2017
2017-08-30 00:00:00,Wednesday,30,3,242,Y,8,August,3,30082017,2017
2017-08-31 00:00:00,Thursday,31,4,243,Y,8,August,3,31082017,2017
2017-09-01 00:00:00,Friday,1,5,244,Y,9,September,3,01092017,2017
2017-09-02 00:00:00,Saturday,2,6,245,N,9,September,3,02092017,2017
2017-09-03 00:00:00,Sunday,3,7,246,N,9,September,3,03092017,2017
2017-09-04 00:00:00,Monday,4,1,247,Y,9,September,3,04092017,2017
2017-09-05 00:00:00,Tuesday,5,2,248,Y,9,September,3,05092017,2017
2017-09-06 00:00:00,Wednesday,6,3,249,Y,9,September,3,06092017,2017
2017-09-07 00:00:00,Thursday,7,4,250,Y,9,September,3,07092017,2017
2017-09-08 00:00:00,Friday,8,5,251,Y,9,September,3,08092017,2017
2017-09-09 00:00:00,Saturday,9,6,252,N,9,September,3,09092017,2017
2017-09-10 00:00:00,Sunday,10,7,253,N,9,September,3,10092017,2017
2017-09-11 00:00:00,Monday,11,1,254,Y,9,September,3,11092017,2017
2017-09-12 00:00:00,Tuesday,12,2,255,Y,9,September,3,12092017,2017
2017-09-13 00:00:00,Wednesday,13,3,256,Y,9,September,3,13092017,2017
2017-09-14 00:00:00,Thursday,14,4,257,Y,9,September,3,14092017,2017
2017-09-15 00:00:00,Friday,15,5,258,Y,9,September,3,15092017,2017
2017-09-16 00:00:00,Saturday,16,6,259,N,9,September,3,16092017,2017
2017-09-17 00:00:00,Sunday,17,7,260,N,9,September,3,17092017,2017
2017-09-18 00:00:00,Monday,18,1,261,Y,9,September,3,18092017,2017
2017-09-19 00:00:00,Tuesday,19,2,262,Y,9,September,3,19092017,2017
2017-09-20 00:00:00,Wednesday,20,3,263,Y,9,September,3,20092017,2017
2017-09-21 00:00:00,Thursday,21,4,264,Y,9,September,3,21092017,2017
2017-09-22 00:00:00,Friday,22,5,265,Y,9,September,3,22092017,2017
2017-09-23 00:00:00,Saturday,23,6,266,N,9,September,3,23092017,2017
2017-09-24 00:00:00,Sunday,24,7,267,N,9,September,3,24092017,2017
2017-09-25 00:00:00,Monday,25,1,268,Y,9,September,3,25092017,2017
2017-09-26 00:00:00,Tuesday,26,2,269,Y,9,September,3,26092017,2017
2017-09-27 00:00:00,Wednesday,27,3,270,Y,9,September,3,27092017,2017
2017-09-28 00:00:00,Thursday,28,4,271,Y,9,September,3,28092017,2017
2017-09-29 00:00:00,Friday,29,5,272,Y,9,September,3,29092017,2017
2017-09-30 00:00:00,Saturday,30,6,273,N,9,September,3,30092017,2017
2017-10-01 00:00:00,Sunday,1,7,274,N,10,October,4,01102017,2017
2017-10-02 00:00:00,Monday,2,1,275,Y,10,October,4,02102017,2017
2017-10-03 00:00:00,Tuesday,3,2,276,Y,10,October,4,03102017,2017
2017-10-04 00:00:00,Wednesday,4,3,277,Y,10,October,4,04102017,2017
2017-10-05 00:00:00,Thursday,5,4,278,Y,10,October,4,05102017,2017
2017-10-06 00:00:00,Friday,6,5,279,Y,10,October,4,06102017,2017
2017-10-07 00:00:00,Saturday,7,6,280,N,10,October,4,07102017,2017
2017-10-08 00:00:00,Sunday,8,7,281,N,10,October,4,08102017,2017
2017-10-09 00:00:00,Monday,9,1,282,Y,10,October,4,09102017,2017
2017-10-10 00:00:00,Tuesday,10,2,283,Y,10,October,4,10102017,2017
2017-10-11 00:00:00,Wednesday,11,3,284,Y,10,October,4,11102017,2017
2017-10-12 00:00:00,Thursday,12,4,285,Y,10,October,4,12102017,2017
2017-10-13 00:00:00,Friday,13,5,286,Y,10,October,4,13102017,2017
2017-10-14 00:00:00,Saturday,14,6,287,N,10,October,4,14102017,2017
2017-10-15 00:00:00,Sunday,15,7,288,N,10,October,4,15102017,2017
2017-10-16 00:00:00,Monday,16,1,289,Y,10,October,4,16102017,2017
2017-10-17 00:00:00,Tuesday,17,2,290,Y,10,October,4,17102017,2017
2017-10-18 00:00:00,Wednesday,18,3,291,Y,10,October,4,18102017,2017
2017-10-19 00:00:00,Thursday,19,4,292,Y,10,October,4,19102017,2017
2017-10-20 00:00:00,Friday,20,5,293,Y,10,October,4,20102017,2017
2017-10-21 00:00:00,Saturday,21,6,294,N,10,October,4,21102017,2017
2017-10-22 00:00:00,Sunday,22,7,295,N,10,October,4,22102017,2017
2017-10-23 00:00:00,Monday,23,1,296,Y,10,October,4,23102017,2017
2017-10-24 00:00:00,Tuesday,24,2,297,Y,10,October,4,24102017,2017
2017-10-25 00:00:00,Wednesday,25,3,298,Y,10,October,4,25102017,2017
2017-10-26 00:00:00,Thursday,26,4,299,Y,10,October,4,26102017,2017
2017-10-27 00:00:00,Friday,27,5,300,Y,10,October,4,27102017,2017
2017-10-28 00:00:00,Saturday,28,6,301,N,10,October,4,28102017,2017
2017-10-29 00:00:00,Sunday,29,7,302,N,10,October,4,29102017,2017
2017-10-30 00:00:00,Monday,30,1,303,Y,10,October,4,30102017,2017
2017-10-31 00:00:00,Tuesday,31,2,304,Y,10,October,4,31102017,2017
2017-11-01 00:00:00,Wednesday,1,3,305,Y,11,November,4,01112017,2017
2017-11-02 00:00:00,Thursday,2,4,306,Y,11,November,4,02112017,2017
2017-11-03 00:00:00,Friday,3,5,307,Y,11,November,4,03112017,2017
2017-11-04 00:00:00,Saturday,4,6,308,N,11,November,4,04112017,2017
2017-11-05 00:00:00,Sunday,5,7,309,N,11,November,4,05112017,2017
2017-11-06 00:00:00,Monday,6,1,310,Y,11,November,4,06112017,2017
2017-11-07 00:00:00,Tuesday,7,2,311,Y,11,November,4,07112017,2017
2017-11-08 00:00:00,Wednesday,8,3,312,Y,11,November,4,08112017,2017
2017-11-09 00:00:00,Thursday,9,4,313,Y,11,November,4,09112017,2017
2017-11-10 00:00:00,Friday,10,5,314,Y,11,November,4,10112017,2017
2017-11-11 00:00:00,Saturday,11,6,315,N,11,November,4,11112017,2017
2017-11-12 00:00:00,Sunday,12,7,316,N,11,November,4,12112017,2017
2017-11-13 00:00:00,Monday,13,1,317,Y,11,November,4,13112017,2017
2017-11-14 00:00:00,Tuesday,14,2,318,Y,11,November,4,14112017,2017
2017-11-15 00:00:00,Wednesday,15,3,319,Y,11,November,4,15112017,2017
2017-11-16 00:00:00,Thursday,16,4,320,Y,11,November,4,16112017,2017
2017-11-17 00:00:00,Friday,17,5,321,Y,11,November,4,17112017,2017
2017-11-18 00:00:00,Saturday,18,6,322,N,11,November,4,18112017,2017
2017-11-19 00:00:00,Sunday,19,7,323,N,11,November,4,19112017,2017
2017-11-20 00:00:00,Monday,20,1,324,Y,11,November,4,20112017,2017
2017-11-21 00:00:00,Tuesday,21,2,325,Y,11,November,4,21112017,2017
2017-11-22 00:00:00,Wednesday,22,3,326,Y,11,November,4,22112017,2017
2017-11-23 00:00:00,Thursday,23,4,327,Y,11,November,4,23112017,2017
2017-11-24 00:00:00,Friday,24,5,328,Y,11,November,4,24112017,2017
2017-11-25 00:00:00,Saturday,25,6,329,N,11,November,4,25112017,2017
2017-11-26 00:00:00,Sunday,26,7,330,N,11,November,4,26112017,2017
2017-11-27 00:00:00,Monday,27,1,331,Y,11,November,4,27112017,2017
